muOfClust.1.,muOfClust.2.,pClust.1.,pClust.2.,tauOfClust.1.,tauOfClust.2.
0.4452234858116789,0.6684378406257113,0.5332729309125434,0.46672706908745665,323.1520296401821,255.21469778741806
0.4452114845554872,0.6684560263474292,0.5429413865975992,0.4570586134024009,329.3014788142719,264.8910992737625
0.44670650924329813,0.6687560377560093,0.5438571342366635,0.4561428657633364,313.37107763016735,261.09864671383616
0.445338282941506,0.6703195888418167,0.5395508960656403,0.46044910393435967,306.71273620370795,284.767739883353
0.4444864520254625,0.6692636571976324,0.5326362955410009,0.467363704458999,308.3043154257211,268.515896620909
0.4458471198772146,0.6705149739340995,0.5389465095450506,0.4610534904549494,315.4138197521937,263.56053550333957
0.44458992169277894,0.6676044436389449,0.5327283662202926,0.4672716337797073,308.0020811434131,269.6365530522524
0.4471187766060185,0.6699703553745371,0.5438894242421786,0.4561105757578214,300.6455379944671,263.480923119727
0.44550170160355673,0.6688653691075266,0.5394443835120549,0.4605556164879451,313.0218748459085,274.2925940141967
0.4460218096830528,0.6691047802974832,0.5365309359463091,0.4634690640536909,304.0854615723675,265.34098996589154
0.4462926906927219,0.671527490274082,0.5458143079974745,0.4541856920025253,305.60487480762436,250.91985047247366
0.44633804029537477,0.6702397094954187,0.5441947048846608,0.45580529511533907,301.7007477542903,261.49819559405466
0.4454459187717982,0.6716244722654341,0.5435008945521825,0.45649910544781747,307.94899366995463,264.74264999501656
0.4455153876379127,0.6697871336123985,0.5421415083435867,0.45785849165641335,302.4015943707752,263.19701620566076
0.444726382715583,0.6708931875377838,0.5282966251391118,0.4717033748608881,301.90293545710193,266.423139659274
0.4461873902134859,0.6693613707511246,0.5311782360767894,0.4688217639232105,322.32051681369586,266.8382376351166
0.4462907551387748,0.6688797000283976,0.541528757667168,0.4584712423328319,305.2199063389853,282.96533396800845
0.44634927426687593,0.668923553360963,0.5529160775216994,0.4470839224783006,300.8808526786977,274.2746976113377
0.44558664893218775,0.6709752770174472,0.5516439676480777,0.4483560323519224,301.90975850315596,272.3011004033509
0.44623562612569617,0.6697932594235979,0.5448251652375559,0.4551748347624442,298.57347451659615,272.2878183346326
0.44567866079000135,0.6691609917628883,0.5430008609853831,0.45699913901461686,303.4406898664697,263.20480494971144
0.4450747028646173,0.6673222084609944,0.5263083146109508,0.4736916853890492,312.3881605095962,271.2946799739878
0.4451915794439882,0.6676585739687775,0.5343590080928601,0.46564099190714003,315.62605751021795,272.8661285517868
0.4456496280689971,0.6683556670230267,0.5261084856066663,0.47389151439333355,302.96954127832475,273.87299932754075
0.44702582322529716,0.6675340583749547,0.5352300300454763,0.46476996995452374,313.7005257750062,268.00660992321673
0.44544512968311106,0.6670638221814656,0.5376794966838889,0.4623205033161111,311.8007522053211,270.4915146342371
0.444447650788695,0.6687336621286203,0.5422482300220637,0.4577517699779363,320.095004530123,252.42241060884507
0.4472191952355713,0.6693307538446289,0.5332002988423615,0.46679970115763847,307.76592597988247,257.42077109339544
0.4441420978916643,0.6688555111605353,0.5481679054744306,0.4518320945255694,307.50362388412776,250.6667112006066
0.4451528359723497,0.6693187595517885,0.5326489022621876,0.46735109773781236,310.3515949123356,263.6285584984028
0.4458403585355638,0.6679315807330661,0.5353433742504897,0.4646566257495102,324.32302037949313,264.819409525827
0.44530775239646336,0.668391918889243,0.5297296246443576,0.4702703753556423,306.07150126055774,253.1963075302916
0.44457443092623167,0.6690083161162658,0.5343501258715528,0.46564987412844727,304.609200860033,255.54881751669225
0.4449117330017781,0.6690897969256843,0.5356123417981843,0.46438765820181566,319.0700201302583,257.9160494738276
0.44431370808158027,0.6673267424833077,0.5368414745836875,0.4631585254163124,325.3336507981797,258.6903346986922
0.4449721109631332,0.66855364159414,0.5251387124054235,0.47486128759457663,314.8697017068577,264.83474556963085
0.4452569095128297,0.6686495939410305,0.5388566276231447,0.46114337237685515,318.91484526960403,264.203056675681
0.44479380408059727,0.6691687313383436,0.5331432009026398,0.46685679909736033,309.0706971613681,261.3162960384841
0.44362922864669063,0.6685303964175313,0.5374441292956653,0.46255587070433457,314.3267846653191,256.8004435233473
0.44495984958186974,0.6677307919251361,0.5323756951015618,0.4676243048984382,319.80923074203366,268.5417700162263
0.4447977732156961,0.6689040169795852,0.5334343319566051,0.4665656680433949,315.01809995211704,275.65063204987496
0.44390056732657407,0.6683581135480611,0.5480659607617347,0.45193403923826525,316.6222966504151,257.37301157150995
0.44591258072077883,0.6685189324705997,0.533324455358156,0.46667554464184396,307.56019270807116,263.00418800530105
0.4449995144770636,0.6707707072929077,0.5366817942671842,0.46331820573281574,310.4923007750463,270.81937591958155
0.446776758052429,0.6689725165039428,0.5416886395627613,0.4583113604372388,298.30422715543665,261.02395676644437
0.4458041692414719,0.668755349577806,0.5360728300318304,0.46392716996816974,301.01225495214123,278.6004541040281
0.44658544001416817,0.6674316012478064,0.5333729400963205,0.4666270599036795,306.46630383724266,265.7119234232033
0.4451614817559979,0.6702508108681576,0.5468104032399216,0.45318959676007836,303.3139860647552,267.10381203526765
0.44527106548078277,0.6713814166733328,0.538495322017401,0.461504677982599,309.7384024725908,270.36943340328133
0.4459223419515935,0.6691886546434368,0.540507078145389,0.45949292185461105,313.8377529282164,276.24351562839206
0.4445586050287258,0.6699728033848208,0.5303749495526145,0.4696250504473854,314.10625033209755,269.5117856317399
0.44638748593285277,0.6694375471138709,0.5407285475007223,0.45927145249927775,308.8538948549245,268.8464822647876
0.4449685053581465,0.6685207492711014,0.5433561172757568,0.45664388272424317,309.1848532749493,265.66452306855297
0.4446043820053053,0.6687493905484213,0.5318301904691892,0.4681698095308108,305.9632025438248,268.29498724796167
0.4450859969594429,0.6694303854520846,0.5382235481969654,0.46177645180303456,313.2190387846881,273.9146357115946
0.44586472890103646,0.6700535410458744,0.5458018523288236,0.4541981476711763,302.9429895756462,268.6546559874338
0.4460731270093215,0.6688951003048473,0.5417473408817809,0.45825265911821916,301.5376047389574,268.2532212744593
0.4451752119753981,0.6702200077743261,0.5394303917099066,0.46056960829009336,311.59710349153795,275.5546153262998
0.44588912471931136,0.6698310703253652,0.5443775422862394,0.45562245771376064,302.2853506487428,270.7239023457833
0.44487491917202276,0.6704871590356222,0.544353719713324,0.45564628028667603,293.61120978251864,261.49698106613437
0.44642278284904574,0.6702414330846226,0.5317513542456286,0.46824864575437125,304.3953812923117,270.9266834022679
0.4467913834148972,0.6707991220490006,0.5328497025707463,0.4671502974292538,309.5937201422451,278.8687195979433
0.446258482473996,0.6701596722619634,0.5378822631123588,0.4621177368876414,293.5090797880587,266.1318033460697
0.44838432126948125,0.6704224151607445,0.5546044356641462,0.4453955643358538,303.23467865341587,270.1269587034169
0.44712389247676265,0.6723969021185158,0.5416506386955274,0.4583493613044725,299.8140977646207,269.9882235071847
0.4465260945564764,0.6698844070299078,0.5458279297685912,0.45417207023140893,305.1907665293424,281.85995000027697
0.44537607740922064,0.6688400321820757,0.5292925143165338,0.4707074856834663,295.49096413017764,266.19911696348333
0.44597326843564755,0.6685725364634456,0.5424486996898439,0.4575513003101562,309.13237932018086,254.0146496205156
0.44437460375352517,0.6670903912095545,0.5376452549187554,0.4623547450812446,304.33138687685204,270.1440101769319
0.44596478314388394,0.6683017720832041,0.5380987253324057,0.46190127466759434,321.3621565727299,265.375887465854
0.44490708808973495,0.6688838247808622,0.5431725709409522,0.4568274290590478,305.3363377869009,273.3014329507203
0.444904403995273,0.6687712497197644,0.5344295337963729,0.465570466203627,310.5784923344954,259.4225634397274
0.4455550339469137,0.6698581611245442,0.5390280541944443,0.46097194580555556,321.03740415681955,264.80246237409904
0.4458661674587495,0.6693662537358973,0.5399113362749859,0.46008866372501406,312.3005533672241,267.6978072690753
0.4451594762492945,0.6694804249394188,0.5383169404659276,0.46168305953407235,309.58365281120535,259.230797083979
0.44466290264827824,0.6676971471029336,0.5414134135667206,0.45858658643327954,312.8013392433282,269.95511244333363
0.444693640711692,0.6684240446250813,0.5397981160591712,0.46020188394082895,311.03793670671655,266.56069217781544
0.4440100168022269,0.6675659893844242,0.5353646717850441,0.46463532821495585,312.48689725308304,271.23805534316017
0.44403630744238576,0.667619623857732,0.5322139818965763,0.46778601810342363,331.8321085719274,268.44508401770526
0.4444256477214371,0.6677738903639595,0.529877351498968,0.47012264850103214,316.38616681873947,258.2504734997627
0.44313659912021686,0.6676524882984393,0.5392127456423033,0.46078725435769674,325.344025932432,254.26615749813092
0.4446716810478363,0.6684938621488038,0.5377752862067592,0.4622247137932409,319.620896673064,271.2703106203216
0.4446157843785693,0.6692029239928796,0.5419384517059695,0.45806154829403045,315.9773293715103,273.2090249276247
0.4459790698833918,0.6703562057552604,0.5422092060969389,0.4577907939030611,316.2024857841354,271.16599199064433
0.4467686131113464,0.6681892871159104,0.5418967641064671,0.4581032358935328,305.65114463505785,269.30048677004527
0.44544862717443784,0.6697912033114998,0.5452107061183004,0.45478929388169975,292.9131920717631,266.5751210529031
0.446712110410779,0.6704132593255984,0.542142755435852,0.4578572445641479,301.2805780074364,256.54208742400033
0.4450654457317314,0.6695335100437754,0.54853928439263,0.45146071560737,288.8341302759376,260.93877577441964
0.4456791463759456,0.6707051640291242,0.5426058299454863,0.45739417005451366,301.4830224834725,269.2451746403177
0.4466955340291471,0.6687227594695686,0.5425538464356432,0.45744615356435686,305.6374951920153,274.3001770395188
0.4464651276456618,0.6712893498314237,0.5419036269579146,0.4580963730420854,296.90957820602495,269.3444851984101
0.44742742215637893,0.6686806933155858,0.5492394288319494,0.45076057116805074,295.69709415120604,271.1721626548171
0.44393652702428554,0.6697823728001528,0.5373326895138449,0.4626673104861551,297.9838158051895,266.8837703920878
0.4450104583184375,0.6688262493557227,0.5449969841895682,0.4550030158104319,314.7401551329653,261.310798645107
0.4452440791554302,0.6690489171475029,0.5363873277357886,0.4636126722642113,322.944225809437,264.7527265524355
0.44454807188453227,0.6702992828338341,0.5354795809557038,0.46452041904429603,308.5546847491296,267.83374484554537
0.4459818756845059,0.6692967428144789,0.5441142846817107,0.45588571531828936,310.34035171987665,268.08165285622476
0.4447519110736798,0.6699278041678375,0.5453283598783426,0.4546716401216573,322.34020979408575,274.7043586407277
0.44568608714798524,0.6700213777604217,0.5411158363899712,0.45888416361002876,305.1183856673425,269.57191549072616
0.4443153850590435,0.6682764291693843,0.5410517991827516,0.45894820081724835,305.3620891996425,266.35770971388297
0.4462984099216157,0.6689855222521801,0.5363496960977896,0.4636503039022104,309.62826716750925,266.9371379843554
0.44415029283827445,0.6689086336081648,0.5374625216880001,0.46253747831199976,303.40220287738185,262.2812148232133
0.4456411106764842,0.6706356172868088,0.536655400010784,0.46334459998921596,316.4878710204604,271.36088543159235
0.4437997172612965,0.6683309429707274,0.5453715656788893,0.4546284343211108,314.26146104514004,263.44250547259895
0.4459567607423095,0.6687453416146945,0.5396567785128852,0.4603432214871149,311.77746997441324,266.04323435907753
0.4459586171215611,0.6683203307160109,0.543926994462013,0.456073005537987,319.6927323146011,273.4911816076934
0.44593592704191515,0.6689372981422839,0.5442129518938258,0.4557870481061742,305.6715789739581,278.6060217752058
0.44618536896721056,0.6712180157370535,0.5538846297872685,0.4461153702127316,299.91007205062465,264.16701766106667
0.44681019906414304,0.670696840407011,0.5437241809539346,0.45627581904606546,307.51754938158814,262.73627258280953
0.4450744928387495,0.669163013208904,0.5378650831172143,0.4621349168827857,302.5020183493923,253.30125278148893
0.446167618339371,0.6699189024861468,0.5376981692142565,0.4623018307857436,312.212660246523,256.7596784839492
0.44386826690015474,0.6693335855014017,0.5399073944081234,0.46009260559187665,318.78747466638634,258.05417754661147
0.44429078289243407,0.6691040918230837,0.5409424862626132,0.45905751373738674,313.4190105257048,260.93214350490126
0.44432261585999566,0.6679229175197907,0.5393943916131927,0.4606056083868074,312.507603186967,262.20492679269944
0.44452276831517273,0.6674056422027278,0.5332456445178201,0.46675435548217997,319.35447756585654,257.3719756377899
0.44352340145693947,0.668025971406243,0.5309757236958584,0.46902427630414145,310.38710909764336,267.43252852134196
0.44547130405499924,0.6683915994587196,0.5366518021496567,0.46334819785034337,314.27121241273784,247.14186215896504
0.44543445836930473,0.6678607044987036,0.5410173111177693,0.4589826888822307,316.81672875526215,269.20071934186956
0.4439956233987967,0.6684472332263254,0.533460327690781,0.466539672309219,316.1815486375389,259.1460719560766
0.4436074055950863,0.6685347014455296,0.5384927240383802,0.46150727596161983,310.12437429657933,262.99343654713095
0.4454632696776836,0.6681207389003457,0.5389758493105531,0.4610241506894469,315.5948989168239,257.87933348183793
0.44418211871048446,0.6670881566823934,0.5295738159052537,0.47042618409474635,315.9054586639423,251.61879539779554
0.4446911037199962,0.6685115761684663,0.5326388217805319,0.4673611782194682,316.4342825066631,268.24655382335965
0.4450126938025637,0.6690179044218907,0.5442307602974382,0.4557692397025618,305.57693282289557,266.9233582172755
0.44574815108563975,0.6702916249628981,0.5379479365347921,0.46205206346520794,307.311699429789,270.1473466087495
0.4456999360443465,0.6695156446607406,0.5333812904966452,0.46661870950335477,308.83897899997584,262.80623407759924
0.44408398428758084,0.6665099943947415,0.5396278443848145,0.4603721556151854,313.3659696611989,263.0605120191558
0.4438654646493606,0.6675701858818164,0.5346117853805444,0.46538821461945545,321.1693067718578,257.1566554821676
0.4441753639724987,0.6676708554758056,0.5253191104161093,0.4746808895838906,309.0673029770086,263.53333161970465
0.44487748283222867,0.6689651175464292,0.5290820768992645,0.47091792310073566,324.7714267801344,257.7934896512886
0.44491584580474003,0.668503083190328,0.5378436449632437,0.46215635503675623,320.73018027851725,260.85552693573476
0.44309364085061076,0.6679357989470669,0.5249107608354021,0.475089239164598,318.91751257783505,256.803316507055
0.4444211553704218,0.6695307753339312,0.5271087630031493,0.47289123699685065,322.8045609035359,250.77861450481976
0.44580802730244407,0.6694863421807072,0.5326539468582835,0.4673460531417164,303.09055434191725,258.44575517220204
0.44564500331461265,0.6685628618263716,0.5360505070969906,0.4639494929030094,300.8703891916505,267.2374523970207
0.4465658654131682,0.6710738979297762,0.5360544127666915,0.4639455872333086,315.9000086417334,263.91746537119906
0.4452141279979533,0.6699706271494487,0.5366552211739641,0.4633447788260359,321.78685603463725,276.86561666595327
0.4444601686957724,0.6688907814771191,0.5362164584208081,0.4637835415791919,320.00664865054495,267.63876495343237
0.44549241009462726,0.6685625771407943,0.5292583523258976,0.47074164767410237,308.4169835754254,271.02845231476994
0.44586861762011853,0.6688486929919659,0.5328626694244049,0.4671373305755951,320.35277092009824,268.87716209052763
0.4451642949743086,0.667710957389567,0.5424179034941515,0.45758209650584847,307.2569432265162,269.5488590109862
0.44595898220800806,0.6694712660902529,0.5404453648741935,0.4595546351258064,297.05007210674603,279.408508200919
0.44577075719783227,0.6687332174024267,0.5380688140629307,0.46193118593706917,300.26880327293634,261.35728905761164
0.44590997613295363,0.6694823023193708,0.5347705671791898,0.4652294328208102,317.53698868785426,251.73164376028356
0.44500299582067326,0.6679677566729871,0.5388574557375955,0.46114254426240453,313.29922167749436,255.60730662436347
0.44570476291264266,0.6678142340879968,0.5284548251492357,0.47154517485076436,309.9029273798536,248.50794892871232
0.4434897034128719,0.6695583862176618,0.5361973088959255,0.4638026911040744,309.49369335146815,260.12366433116966
0.44427768540940166,0.6697333347516032,0.5352818044432756,0.46471819555672444,308.9230972210557,269.54654472326484
0.44420016628183207,0.6681946153018463,0.5428293009317353,0.45717069906826474,317.6885680252945,262.9310043969037
0.44277592441010244,0.6665486885511096,0.5328617335647311,0.4671382664352688,317.7506152605975,254.67724275172918
0.44376913288123454,0.6663092467641005,0.5352049199158907,0.4647950800841093,320.5432762447094,253.68883159319793
0.4439861769843731,0.6674360330047322,0.5304848545694585,0.46951514543054146,314.16682495879627,252.51683121491067
0.4450254839539505,0.6705352112356335,0.533416930325143,0.46658306967485697,317.7594739363758,260.7404625192359
0.44393584872712794,0.6669174383124583,0.5428504753877198,0.4571495246122801,307.29824080322607,262.14322232569225
0.4441907793802327,0.6676736286969536,0.5428409510767622,0.45715904892323783,313.8400480367715,258.86666625969315
0.4445074304212249,0.6681139810074515,0.5362778135823731,0.4637221864176268,306.2683865619075,260.78222642882355
0.44684191446929644,0.6699109419281959,0.542074407196684,0.45792559280331596,304.5181702105392,268.4697678383402
0.4452959230514702,0.6689006810797222,0.542362766335859,0.457637233664141,311.8748487553073,272.5760046422981
0.4457937876072056,0.6687762562922708,0.5438508318904718,0.45614916810952816,309.0516606631165,268.2618435274291
0.4443232470345885,0.6704560619987324,0.5385955196246325,0.46140448037536747,300.49687067967585,263.17032229117393
0.44589271344795695,0.668206067276103,0.5371169551484526,0.4628830448515475,311.342242195367,273.5038454929397
0.4451423193740288,0.6680810364437701,0.5412981602489427,0.4587018397510572,308.81016020037583,251.9669129715736
0.44562322953651845,0.6700037337527025,0.5348115743044448,0.46518842569555513,317.43039438168404,260.2720295106958
0.4440117632150925,0.6694613896353357,0.5325438566336969,0.46745614336630315,317.021467966557,257.90610552896015
0.44496122745263117,0.6683991902467564,0.5398080653807087,0.4601919346192913,314.6041562676315,260.3220016059988
0.4441684567846771,0.6684703021183935,0.5318439702557997,0.46815602974420023,311.70924290414064,249.05661799635155
0.44573093447199985,0.6689670748148314,0.5355969866558775,0.46440301334412243,309.4089858657606,271.2741687969321
0.44371355909031635,0.6677002680424099,0.5272060309665733,0.47279396903342663,304.97712258130167,264.62248114229834
0.444752576830846,0.6667891407977846,0.5381105742015111,0.4618894257984891,319.1761886733843,262.6311644034176
0.44514376860495336,0.6681212841189396,0.5380550298947938,0.46194497010520624,306.78186189697874,258.71353103525416
0.44489861836889316,0.6683097977543568,0.546564782918887,0.45343521708111306,301.46034960262,260.5360726901755
0.44495285609550916,0.6710033719624928,0.5414835077639236,0.4585164922360763,297.3173669728332,260.39598886193363
0.44381399228626606,0.6680604613426656,0.5329198496808042,0.46708015031919586,306.91789558208643,265.77745206412413
0.44567939604736706,0.6660945139310974,0.5422108454043324,0.45778915459566755,308.55616749536074,259.25234836523214
0.44539726110937344,0.6684032227201623,0.5328999043647998,0.4671000956352002,312.75247372180104,251.89667183612198
0.44340111671134824,0.6658904292449614,0.530595594333961,0.46940440566603897,310.2222643427499,248.71088755461196
0.44434787637412004,0.6674823963968484,0.5217273549037345,0.47827264509626555,313.2379115700678,252.19396924284342
0.44413167949219373,0.6691581450003994,0.5331186671290932,0.4668813328709068,319.6743085907446,268.9069428421698
0.44378242927470146,0.6693371548551439,0.5431922781309086,0.4568077218690913,313.4663060381701,266.32894735802046
0.44581404127935237,0.6692544834729793,0.5358861518645004,0.46411384813549966,319.3199638565714,268.8850200230295
0.44523838601811655,0.6654565927550383,0.5245816046589422,0.47541839534105784,318.0989492559779,264.65248758796855
0.4453714515754329,0.6685308187403264,0.5401514104195979,0.45984858958040215,314.16763097433613,252.88356218919748
0.4456779461054675,0.6666028872899095,0.5359400230670244,0.4640599769329756,321.2970120076178,262.4010953429535
0.44454437410466385,0.6678138870515669,0.5345582380240976,0.4654417619759025,307.9752432117214,262.3181815168534
0.44595607032402795,0.6696426431009264,0.5357534414006013,0.4642465585993986,303.66935530391015,259.7820675826557
0.44345551607278594,0.6679568790318554,0.5383587622807503,0.46164123771924964,302.7820420437927,260.8670371119799
0.44439379334409324,0.6693850981066529,0.5358021881313584,0.4641978118686417,312.9384245173683,261.0322962022447
0.4443882598442626,0.668528457560367,0.5364146184777088,0.4635853815222911,316.97050597882276,255.77383640040327
0.44529305171726113,0.6695886921355466,0.5446584745337644,0.45534152546623563,314.29199699152934,267.4710733474372
0.44363352148088236,0.6694449455437802,0.5341320099065302,0.46586799009346974,305.08019429096515,272.59647429244154
0.4463399972804405,0.668642971742477,0.5357401146735019,0.4642598853264982,303.9815394811562,263.243620969186
0.4448012149180822,0.667204657202134,0.5357905586395267,0.4642094413604733,310.419474035827,271.0654870853317
0.4430204759919049,0.6701515962397554,0.540512606320384,0.4594873936796161,320.82294335226027,267.1312493608223
0.44503754705336984,0.6704618328458303,0.5315563995683453,0.46844360043165456,314.5409952618948,251.54769770969932
0.445918688183647,0.6677002693870119,0.5380450995225455,0.4619549004774545,305.8397677585426,258.93162605753815
0.44363752648698157,0.6690126245933868,0.5333895164424445,0.46661048355755547,297.74111989334506,273.2111313658555
0.4448805161726565,0.6689527289594321,0.5405237025313221,0.4594762974686778,317.5003742973257,262.69888789105056
0.4457464839210316,0.6688097522297394,0.5418236740002048,0.45817632599979513,315.7160270586237,263.1746974019752
0.4463290460599708,0.6688830710631593,0.5376618809949539,0.46233811900504607,304.20351587367804,269.57169837465403
0.44455430763037485,0.6700998297828609,0.5407357983374798,0.4592642016625202,309.20712177396786,271.45587921623473
0.4461021256437273,0.6709934139611681,0.5450709509051216,0.45492904909487836,310.4251099689283,263.48348442238034
0.4438680905163076,0.6704166168994572,0.546423860683299,0.4535761393167012,307.7643609691705,256.74165894548736
0.4440367341899073,0.6687909413238514,0.5392075552923591,0.4607924447076409,312.1787190696807,256.332410901843
0.44441095034600303,0.6677544028133607,0.5386478433299499,0.46135215667005014,317.8990973882061,270.5756937027528
0.44341709125769957,0.6685035778326017,0.5306290293363377,0.4693709706636622,320.6564580406305,255.79791494992065
0.4441719826333825,0.6674252643091798,0.5274702312229185,0.4725297687770816,333.14371029065717,248.09531881699417
0.44478065335543615,0.6664380198030685,0.5369465386135813,0.46305346138641873,314.31850204738123,266.5315556764076
0.44557957409091226,0.6686080838814944,0.5246592874851146,0.4753407125148855,323.35423211306164,254.88166180406427
0.4439040780790918,0.6691438437495597,0.5407370956958583,0.45926290430414163,320.1592851851828,254.9725661984245
0.4432677307742726,0.6676294929385606,0.5449044188785762,0.4550955811214238,334.299960937952,263.9090855313723
0.4440891494991483,0.668851078462041,0.5408408499311567,0.4591591500688434,324.62919943525395,248.22009821450857
0.4455378216329195,0.6687113810134783,0.5297186415830274,0.47028135841697266,319.6942346869536,263.1739890631412
0.44479772252141997,0.6685804244964932,0.5281686462036295,0.4718313537963707,307.88037935444856,262.31934306741056
0.4446238031029727,0.6685218401859166,0.5441283724711983,0.4558716275288018,308.57099368203836,261.4716980794541
0.4442345781912527,0.66920226723313,0.5427606192261509,0.45723938077384896,317.70188691033536,275.29874221233223
0.44432903686908853,0.668432720402971,0.5382552704401549,0.4617447295598451,308.86902977895403,263.9795214991021
0.445420464748749,0.6701039230962417,0.5477492185840539,0.4522507814159462,311.4985295011999,257.85059011122183
0.4451195587218713,0.6698661834484131,0.5280305962328395,0.47196940376716034,296.231616783129,267.75231382584934
0.44529301073390076,0.6680349061232276,0.5344596025556348,0.4655403974443651,313.8636534419112,263.03266060530103
0.4454398630200355,0.6670728410325654,0.5294935772898239,0.4705064227101761,323.157436927917,267.87377185965533
0.4442477901731841,0.668040631706287,0.5234097306843901,0.4765902693156098,316.11075201265726,257.4976477231856
0.4429262847124463,0.6685347982249533,0.532668994616965,0.4673310053830349,321.76383931871356,252.99797454164914
0.4432796663886872,0.6670048580205264,0.5386403781923176,0.46135962180768225,327.3710296144572,253.05626879269394
0.44396148887630915,0.6669391540300716,0.5295854178312459,0.47041458216875404,317.55865129239703,247.34396766894398
0.4445281327859839,0.667488961509528,0.5389381190747135,0.4610618809252865,313.06021088329936,250.13829431382152
0.44561722015246874,0.6680325880156448,0.5342985147734436,0.46570148522655647,316.6505307170856,258.9167419986836
0.4450079684634197,0.6686633341520666,0.5289258643527303,0.4710741356472698,314.9373095525086,261.9855260588127
0.4454304815491281,0.6678895435987616,0.5354033555644698,0.4645966444355301,327.2129032406009,259.4128159336482
0.4433057048451845,0.6690496709062861,0.5345944847364353,0.4654055152635647,315.34317970286617,250.37993763979708
0.44252977440920965,0.6681942918596235,0.5322980491144511,0.46770195088554906,316.54769994598115,263.68184631744526
0.44600678958975193,0.6682932139772435,0.5314234054878683,0.4685765945121317,314.722800193176,262.5452356840251
0.4438985710867458,0.6681298487062378,0.5380027874306657,0.4619972125693343,312.8591323734988,256.5817639950131
0.443061364829687,0.667003291998739,0.5316683068642651,0.4683316931357349,308.4230380694567,255.97527134578567
0.4437124566528938,0.6683025734657706,0.5338751390045429,0.46612486099545697,316.45684434389017,249.52704830542123
0.444945620051566,0.666908887923172,0.5192410484393597,0.48075895156064036,324.3351944791792,247.86593555935744
0.44464046296297355,0.6670035096895834,0.5443183404829108,0.45568165951708905,310.71914719271405,256.86432257702575
0.44506376240706846,0.6694775424286817,0.5266889061534866,0.47331109384651326,309.7360758008336,258.50601983165205
0.4451945595853684,0.6672930193754244,0.5362513939787138,0.4637486060212861,315.1075639832475,259.20614133476323
0.4451363820953038,0.6695593485312687,0.5365027811582992,0.4634972188417009,314.89617641617247,272.02469057577116
0.4447134605138785,0.6698245721874524,0.5438352697788315,0.45616473022116855,310.310861041936,267.03047310719876
0.4451036914951217,0.6679439716413915,0.5448011684381332,0.45519883156186686,308.56243656610445,260.45079668152994
0.44512473911857725,0.6696703941724274,0.5348346166793547,0.46516538332064533,302.1275589237283,262.1376794141387
0.4444156135550012,0.6690302117564613,0.5382178411811166,0.46178215881888346,312.90888041220245,261.38274718494745
0.4442782298696124,0.6677477136447613,0.5362992922938179,0.4637007077061821,315.7258251004711,252.28465273678833
0.44435387360035494,0.6689804895681415,0.5423676058315983,0.4576323941684018,320.0975855669689,254.3327350758235
0.44659764702850313,0.6702746083765511,0.5370734073604494,0.4629265926395507,304.3048190076204,271.9401768203313
0.4445587942801822,0.6705493927888259,0.5405952520567363,0.45940474794326375,314.9091498922924,267.08758805632675
0.44581456176913037,0.6684836801074296,0.5361761595106878,0.4638238404893123,301.66351157755565,256.9973328143373
0.44708289442382354,0.6688248836159315,0.5415901262732332,0.45840987372676684,310.4445193540775,256.9439382153901
0.4452480002947941,0.6698854549357145,0.5346066587019138,0.4653933412980863,303.1431166335639,260.2126721566247
0.4453292723029876,0.6685500518075803,0.5368499019541905,0.4631500980458096,298.1886691208048,271.0448654626753
0.44590673519363716,0.6688881910496371,0.535186975220131,0.46481302477986897,305.6807836211003,264.55758447682496
0.4439423560889476,0.6673936802278516,0.5334465067200946,0.46655349327990525,320.74696555549616,248.4892079779298
0.4446179599884493,0.6665559074515276,0.5324813168112779,0.4675186831887221,323.0150256237715,252.9072414993085
0.4437530146070491,0.6646464945948338,0.5383866811408219,0.46161331885917806,320.1307267869069,246.3539508603426
0.4445863007252365,0.6679403673893917,0.5367587258832184,0.4632412741167817,331.82654522598745,266.3032510796819
0.4437478294078341,0.6672199779891502,0.5371492846164456,0.4628507153835544,321.3518176541548,258.4061289945083
0.44490618630153184,0.667948549564021,0.5378160771496499,0.4621839228503501,323.44391539444365,267.6313458215883
0.44354660277540264,0.6683257303870068,0.5337808539451964,0.4662191460548037,302.66705552686375,261.5574399940544
0.4450588831501704,0.6699274721245178,0.5336337385877218,0.4663662614122781,309.5119449867326,263.9543214378592
0.44321540095420114,0.6693030629771267,0.5353910008440773,0.4646089991559227,309.1992581435845,251.06637021463908
0.44385570928664153,0.6682471097980418,0.5292407132407801,0.47075928675921985,325.05369958476166,249.1625566624696
0.44415043692403167,0.6674841603424665,0.5249102449314414,0.4750897550685585,313.57162145109425,246.8102039907681
0.4443193473901208,0.6678346644348535,0.5359161734174677,0.4640838265825325,323.6076417255823,239.9568424758681
0.444099959916413,0.6669203405623264,0.5347115097189507,0.46528849028104935,315.95857593946323,254.60887743185995
0.44526276714435314,0.6695499438103311,0.5471115056643123,0.45288849433568756,314.01732490562995,258.1708971434366
0.44509359568686074,0.6679998043867672,0.5498041152701382,0.4501958847298618,313.08801522550937,270.8842622341103
0.4455877071948096,0.6695996563406201,0.5357338920253808,0.46426610797461915,307.59847988817313,275.0426530980195
0.44471910524342895,0.668774767478664,0.5377500261238866,0.4622499738761135,320.6194228211803,262.90037451308797
0.4430932039034378,0.6668816611201164,0.5291718883938197,0.47082811160618027,327.11750149751316,255.22273540576492
